wksSinceFirstPurch,socialMediaAdCount36,wksSinceLastPurch,intAdExposureCount12,totalNumProdPurchased,intAdExposureCount36,socialMediaAdCountAll,regionPctCustomers,ID,intAdExposureCountAll,DemHomeOwner,LostCustomer,numOfTotalReturns,customerGender,basktPurchCount12Month,customerSubscrStat,socialMediaAdCount12,custInitiatedContacts,techSupportEval
129.0,17.0,16.0,15.0,14.0,37.0,29.0,48.0,177569.0,72.0,U,0,2,M,1,Platinum,6,3,           3
106.0,12.0,18.0,14.0,7.0,28.0,19.0,43.0,44090.0,49.0,H,0,1,M,3,Platinum,6,2,           5
136.0,17.0,17.0,13.0,18.0,35.0,30.0,33.0,159815.0,74.0,H,1,2,F,2,Platinum,6,3,           3
87.0,5.0,10.0,32.0,8.0,32.0,17.0,34.0,9478.0,75.0,U,0,0,F,10,Platinum,5,2,           2
39.0,4.0,15.0,8.0,1.0,11.0,4.0,26.0,71538.0,10.0,H,0,0,F,5,Member,2,0,           .
112.0,21.0,6.0,26.0,19.0,47.0,37.0,36.0,920.0,99.0,H,0,2,F,2,Platinum,10,3,           4
148.0,17.0,18.0,15.0,23.0,35.0,29.0,45.0,160742.0,72.0,H,0,3,M,1,Platinum,6,3,           2
146.0,5.0,26.0,13.0,16.0,35.0,31.0,17.0,102711.0,74.0,H,0,0,F,5,Platinum,5,3,           4
141.0,9.0,22.0,10.0,18.0,22.0,22.0,40.0,47159.0,55.0,H,0,1,M,5,Platinum,4,3,           2
141.0,9.0,23.0,19.0,11.0,37.0,27.0,17.0,11876.0,82.0,H,0,0,F,5,Platinum,5,2,           5
76.0,9.0,7.0,24.0,10.0,34.0,13.0,56.0,11432.0,53.0,H,0,4,M,2,Member,4,3,           3
67.0,14.0,18.0,10.0,9.0,26.0,14.0,45.0,181812.0,33.0,U,0,2,M,3,Platinum,4,2,           5
144.0,16.0,23.0,11.0,11.0,32.0,26.0,40.0,19987.0,61.0,U,0,2,M,3,Platinum,6,3,           3
101.0,5.0,22.0,12.0,5.0,31.0,21.0,24.0,99693.0,51.0,H,0,0,M,5,Platinum,5,2,           5
41.0,7.0,16.0,12.0,1.0,17.0,6.0,34.0,72398.0,15.0,H,0,1,M,5,Gold,5,1,           5
55.0,13.0,15.0,14.0,5.0,31.0,12.0,31.0,118519.0,31.0,U,0,3,M,1,Platinum,6,2,           3
146.0,5.0,25.0,26.0,8.0,27.0,27.0,26.0,9722.0,86.0,H,0,0,F,10,Platinum,5,2,           3
103.0,20.0,20.0,23.0,13.0,44.0,34.0,32.0,503.0,88.0,H,0,4,F,2,Platinum,10,2,           4
56.0,6.0,18.0,6.0,7.0,13.0,6.0,1.0,187475.0,13.0,U,0,2,M,3,Member,2,2,           2
114.0,15.0,25.0,10.0,17.0,29.0,24.0,34.0,18605.0,59.0,H,0,3,M,3,Platinum,5,3,           2
66.0,17.0,18.0,13.0,5.0,35.0,16.0,35.0,73642.0,40.0,H,0,1,M,2,Platinum,6,2,           5
103.0,15.0,17.0,24.0,9.0,43.0,22.0,51.0,14815.0,90.0,H,0,1,M,3,Platinum,6,2,           5
63.0,11.0,18.0,12.0,5.0,29.0,13.0,33.0,95727.0,29.0,H,0,1,F,2,Platinum,6,2,           3
40.0,4.0,16.0,11.0,1.0,16.0,5.0,35.0,165392.0,13.0,H,1,0,M,5,Gold,4,0,           .
77.0,17.0,22.0,12.0,8.0,34.0,18.0,39.0,176892.0,42.0,U,0,3,M,2,Platinum,6,2,           3
48.0,11.0,18.0,12.0,2.0,23.0,9.0,24.0,15981.0,20.0,U,0,1,F,3,Gold,6,1,           5
92.0,17.0,17.0,14.0,14.0,34.0,23.0,56.0,43723.0,55.0,H,0,5,M,1,Platinum,6,3,           2
72.0,6.0,19.0,12.0,3.0,28.0,12.0,30.0,81218.0,33.0,H,0,0,M,3,Platinum,6,1,           5
81.0,5.0,21.0,12.0,4.0,29.0,16.0,27.0,79058.0,36.0,U,0,0,U,5,Platinum,6,2,           5
105.0,15.0,17.0,13.0,8.0,32.0,20.0,30.0,157832.0,52.0,H,1,1,M,3,Platinum,6,2,           3
110.0,17.0,17.0,12.0,14.0,32.0,25.0,26.0,54713.0,55.0,U,1,5,M,2,Platinum,6,3,           1
88.0,10.0,22.0,11.0,8.0,30.0,19.0,36.0,74464.0,48.0,H,1,0,M,3,Platinum,5,1,           5
49.0,11.0,17.0,12.0,2.0,23.0,9.0,27.0,46017.0,21.0,H,0,2,M,3,Gold,6,2,           5
86.0,5.0,18.0,12.0,4.0,26.0,15.0,32.0,87711.0,39.0,H,0,0,M,3,Platinum,6,1,           5
81.0,21.0,15.0,23.0,21.0,44.0,37.0,32.0,1442.0,87.0,H,0,3,F,1,Platinum,10,3,           2
128.0,15.0,16.0,13.0,22.0,33.0,28.0,51.0,43253.0,74.0,H,0,2,F,2,Platinum,5,3,           2
125.0,11.0,21.0,14.0,12.0,35.0,27.0,23.0,15153.0,69.0,H,0,1,F,3,Platinum,6,2,           5
43.0,8.0,16.0,13.0,2.0,20.0,6.0,26.0,153101.0,17.0,H,0,1,M,5,Gold,4,1,           5
113.0,17.0,18.0,14.0,20.0,34.0,26.0,46.0,45201.0,64.0,U,0,6,M,1,Platinum,6,3,           2
105.0,19.0,7.0,24.0,24.0,41.0,28.0,57.0,2586.0,65.0,U,1,5,M,1,Platinum,11,4,           1
81.0,6.0,19.0,13.0,4.0,32.0,15.0,36.0,83973.0,39.0,H,0,0,M,3,Platinum,6,1,           5
151.0,10.0,19.0,16.0,29.0,37.0,31.0,48.0,6533.0,101.0,U,0,0,M,5,Platinum,5,3,           4
50.0,3.0,21.0,8.0,2.0,18.0,6.0,21.0,67713.0,19.0,U,0,0,F,5,Gold,3,0,           .
62.0,12.0,18.0,12.0,6.0,28.0,13.0,22.0,87501.0,29.0,U,0,1,M,2,Platinum,6,2,           2
68.0,14.0,17.0,8.0,4.0,27.0,14.0,35.0,72915.0,32.0,H,0,1,M,5,Platinum,5,2,           5
76.0,4.0,25.0,10.0,3.0,28.0,14.0,34.0,78463.0,37.0,H,0,0,F,5,Platinum,4,1,           5
44.0,8.0,18.0,12.0,1.0,19.0,7.0,12.0,75679.0,17.0,U,0,1,M,5,Gold,4,1,           5
95.0,6.0,16.0,18.0,7.0,34.0,21.0,28.0,8344.0,68.0,U,0,0,M,3,Platinum,6,2,           5
42.0,7.0,18.0,13.0,1.0,18.0,6.0,20.0,166556.0,15.0,U,0,1,F,5,Gold,5,1,           5
111.0,8.0,21.0,12.0,16.0,30.0,23.0,30.0,86035.0,59.0,U,0,0,M,3,Platinum,5,3,           2
48.0,9.0,19.0,11.0,2.0,20.0,7.0,34.0,69588.0,18.0,U,0,1,M,5,Gold,4,1,           5
100.0,16.0,17.0,13.0,12.0,33.0,23.0,33.0,174715.0,58.0,U,0,2,F,3,Platinum,6,2,           3
105.0,16.0,19.0,13.0,8.0,32.0,22.0,23.0,71344.0,56.0,H,0,2,F,3,Platinum,6,3,           3
119.0,8.0,16.0,11.0,6.0,27.0,19.0,31.0,67557.0,47.0,H,0,1,F,3,Platinum,4,2,           3
133.0,16.0,16.0,13.0,18.0,33.0,29.0,46.0,137223.0,75.0,U,1,1,F,3,Platinum,6,3,           3
140.0,16.0,17.0,14.0,24.0,33.0,29.0,29.0,176212.0,75.0,U,0,3,F,3,Platinum,6,3,           3
92.0,21.0,12.0,28.0,34.0,49.0,37.0,28.0,951.0,98.0,H,0,6,F,1,Platinum,11,3,           2
133.0,15.0,24.0,11.0,16.0,31.0,28.0,43.0,177345.0,67.0,H,0,1,F,3,Platinum,6,2,           3
132.0,17.0,18.0,13.0,13.0,35.0,28.0,60.0,44989.0,67.0,H,0,1,M,3,Platinum,6,2,           3
103.0,4.0,19.0,11.0,3.0,26.0,12.0,15.0,6610.0,34.0,U,0,0,M,5,Platinum,4,1,           5
152.0,15.0,20.0,13.0,14.0,33.0,27.0,35.0,70177.0,61.0,H,0,1,F,3,Platinum,6,3,           2
86.0,16.0,21.0,12.0,11.0,31.0,20.0,37.0,26339.0,47.0,H,0,5,M,2,Platinum,6,3,           2
94.0,5.0,26.0,10.0,5.0,28.0,19.0,32.0,86028.0,48.0,U,0,0,F,5,Platinum,5,2,           5
51.0,10.0,16.0,12.0,3.0,23.0,9.0,30.0,69998.0,22.0,H,0,2,M,3,Gold,5,2,           3
80.0,15.0,18.0,32.0,21.0,51.0,18.0,75.0,14803.0,92.0,U,0,1,M,2,Platinum,6,2,           5
97.0,17.0,18.0,15.0,11.0,36.0,24.0,43.0,45943.0,58.0,U,0,2,F,2,Platinum,6,2,           3
83.0,21.0,7.0,26.0,13.0,48.0,32.0,35.0,1659.0,82.0,U,0,2,F,2,Platinum,10,2,           4
92.0,17.0,18.0,13.0,5.0,34.0,21.0,17.0,15368.0,54.0,H,0,1,M,3,Platinum,6,2,           5
111.0,6.0,12.0,34.0,10.0,54.0,21.0,30.0,8360.0,81.0,H,0,0,F,5,Platinum,6,2,           5
69.0,17.0,18.0,22.0,6.0,43.0,18.0,12.0,14348.0,51.0,H,0,2,M,3,Platinum,6,2,           5
97.0,4.0,19.0,8.0,10.0,20.0,18.0,28.0,99418.0,41.0,H,0,0,M,3,Platinum,4,2,           5
107.0,16.0,8.0,18.0,10.0,37.0,24.0,46.0,185726.0,63.0,U,0,2,M,3,Platinum,6,2,           4
122.0,15.0,15.0,13.0,13.0,33.0,26.0,54.0,25493.0,62.0,U,0,1,F,3,Platinum,6,2,           2
98.0,8.0,15.0,12.0,8.0,24.0,15.0,14.0,104890.0,36.0,H,0,0,F,3,Platinum,6,1,           3
62.0,8.0,17.0,12.0,5.0,31.0,14.0,24.0,85836.0,32.0,U,0,0,F,3,Platinum,6,1,           5
115.0,14.0,19.0,13.0,7.0,32.0,23.0,28.0,88023.0,57.0,H,0,1,U,3,Platinum,6,2,           3
82.0,6.0,19.0,13.0,4.0,29.0,16.0,38.0,87499.0,40.0,H,0,0,M,5,Platinum,6,1,           5
68.0,17.0,18.0,14.0,7.0,34.0,17.0,27.0,16900.0,39.0,H,0,2,M,3,Platinum,6,2,           5
153.0,16.0,18.0,13.0,17.0,33.0,30.0,34.0,176666.0,71.0,U,0,3,F,2,Platinum,6,3,           2
93.0,4.0,23.0,9.0,4.0,23.0,15.0,34.0,91762.0,41.0,H,0,0,F,5,Platinum,4,2,           5
111.0,5.0,16.0,12.0,8.0,27.0,22.0,30.0,75460.0,54.0,H,0,0,F,3,Platinum,5,2,           5
132.0,17.0,21.0,13.0,19.0,35.0,30.0,37.0,175634.0,72.0,U,0,2,F,3,Platinum,6,3,           2
117.0,17.0,17.0,16.0,10.0,37.0,24.0,32.0,45046.0,65.0,H,0,2,F,3,Platinum,6,2,           4
72.0,12.0,16.0,12.0,8.0,27.0,15.0,19.0,143808.0,36.0,H,0,2,F,2,Platinum,6,2,           2
79.0,5.0,16.0,11.0,3.0,25.0,13.0,31.0,61391.0,35.0,U,0,0,F,3,Platinum,4,1,           5
100.0,16.0,22.0,12.0,9.0,31.0,22.0,21.0,16521.0,57.0,H,0,3,F,3,Platinum,6,3,           3
115.0,12.0,7.0,17.0,10.0,28.0,21.0,26.0,185481.0,55.0,H,0,2,F,3,Platinum,5,2,           4
147.0,11.0,24.0,11.0,18.0,30.0,31.0,33.0,85666.0,73.0,U,1,2,F,3,Platinum,4,3,           2
116.0,6.0,18.0,13.0,7.0,33.0,25.0,28.0,100227.0,58.0,U,0,0,F,5,Platinum,6,2,           5
86.0,17.0,17.0,13.0,23.0,35.0,21.0,29.0,42360.0,54.0,H,0,4,M,1,Platinum,6,3,           1
148.0,15.0,18.0,14.0,12.0,34.0,30.0,29.0,22578.0,72.0,H,0,1,F,3,Platinum,6,3,           3
86.0,13.0,15.0,9.0,9.0,28.0,17.0,29.0,68496.0,43.0,U,0,2,M,3,Platinum,4,2,           2
127.0,14.0,16.0,14.0,17.0,32.0,27.0,31.0,189913.0,70.0,U,0,4,M,1,Platinum,6,3,           1
104.0,5.0,18.0,12.0,6.0,30.0,19.0,37.0,51087.0,45.0,H,0,0,F,5,Platinum,4,2,           3
49.0,10.0,17.0,12.0,3.0,20.0,8.0,30.0,86657.0,19.0,H,0,1,F,3,Gold,6,1,           3
47.0,11.0,18.0,12.0,3.0,23.0,9.0,53.0,45659.0,20.0,H,0,1,F,3,Gold,6,1,           3
79.0,9.0,19.0,11.0,4.0,28.0,14.0,31.0,95806.0,35.0,U,0,0,M,3,Platinum,4,1,           5
67.0,13.0,19.0,12.0,3.0,30.0,13.0,15.0,184863.0,33.0,U,0,2,M,3,Platinum,6,2,           5
89.0,7.0,16.0,22.0,8.0,28.0,14.0,34.0,9157.0,59.0,U,0,0,F,10,Platinum,3,1,           3
137.0,5.0,12.0,18.0,14.0,38.0,31.0,16.0,4984.0,92.0,U,0,0,M,5,Platinum,5,2,           4
83.0,7.0,19.0,12.0,4.0,29.0,16.0,47.0,48172.0,40.0,U,0,0,M,5,Platinum,6,0,           .
99.0,15.0,17.0,13.0,16.0,32.0,22.0,38.0,43036.0,56.0,U,0,2,F,3,Platinum,6,3,           2
59.0,8.0,23.0,12.0,4.0,26.0,10.0,33.0,52394.0,27.0,H,0,0,F,5,Platinum,4,0,           .
67.0,5.0,18.0,12.0,4.0,27.0,12.0,26.0,99814.0,31.0,U,0,0,M,3,Platinum,6,1,           5
109.0,17.0,21.0,13.0,21.0,35.0,25.0,32.0,17213.0,67.0,U,0,3,M,2,Platinum,6,2,           3
55.0,14.0,19.0,12.0,6.0,28.0,12.0,34.0,69942.0,28.0,U,0,3,F,1,Platinum,6,2,           3
83.0,7.0,22.0,10.0,2.0,18.0,9.0,39.0,184804.0,22.0,U,0,1,M,5,Platinum,4,2,           5
114.0,5.0,16.0,9.0,7.0,22.0,15.0,31.0,67962.0,36.0,H,0,0,M,3,Platinum,4,0,           .
123.0,11.0,24.0,8.0,8.0,24.0,22.0,42.0,48333.0,53.0,H,0,1,M,3,Platinum,3,2,           3
68.0,5.0,19.0,11.0,4.0,30.0,14.0,21.0,83003.0,35.0,U,0,0,F,3,Platinum,5,1,           5
54.0,8.0,20.0,10.0,3.0,24.0,9.0,29.0,68890.0,22.0,H,0,0,M,5,Gold,4,0,           .
87.0,16.0,16.0,13.0,15.0,34.0,19.0,22.0,127731.0,46.0,U,0,4,F,2,Platinum,6,2,           2
43.0,7.0,19.0,10.0,1.0,16.0,6.0,35.0,124213.0,14.0,H,0,1,M,5,Gold,5,1,           5
83.0,6.0,20.0,8.0,7.0,17.0,12.0,36.0,51667.0,26.0,H,0,0,M,5,Gold,5,0,           .
73.0,14.0,17.0,13.0,5.0,30.0,15.0,32.0,133507.0,37.0,H,0,1,F,5,Platinum,6,2,           3
110.0,5.0,27.0,10.0,6.0,17.0,22.0,24.0,92169.0,58.0,U,0,0,U,10,Platinum,5,2,           5
136.0,16.0,25.0,11.0,29.0,31.0,29.0,36.0,174726.0,70.0,U,0,2,F,3,Platinum,5,3,           3
89.0,4.0,7.0,31.0,7.0,31.0,16.0,33.0,9473.0,74.0,H,0,0,M,10,Platinum,4,2,           5
85.0,5.0,26.0,10.0,4.0,30.0,16.0,33.0,90487.0,42.0,H,0,0,M,5,Platinum,5,1,           5
146.0,5.0,25.0,11.0,15.0,32.0,31.0,35.0,98621.0,72.0,H,0,0,F,5,Platinum,6,3,           4
43.0,4.0,19.0,10.0,1.0,16.0,6.0,29.0,124023.0,14.0,H,0,0,M,5,Gold,4,0,           .
124.0,6.0,16.0,13.0,9.0,34.0,30.0,23.0,69288.0,66.0,H,0,0,F,3,Platinum,6,0,           .
96.0,11.0,19.0,9.0,9.0,25.0,17.0,29.0,47552.0,50.0,H,0,1,U,3,Platinum,4,2,           3
51.0,10.0,20.0,11.0,2.0,22.0,8.0,28.0,72888.0,21.0,H,0,1,F,3,Platinum,5,1,           5
76.0,15.0,16.0,13.0,9.0,33.0,17.0,18.0,143799.0,42.0,H,0,2,F,2,Platinum,6,2,           2
144.0,16.0,16.0,13.0,22.0,34.0,32.0,27.0,18274.0,76.0,U,0,1,F,3,Platinum,6,3,           3
56.0,12.0,22.0,9.0,3.0,26.0,11.0,29.0,174381.0,24.0,U,0,2,F,3,Platinum,5,2,           5
41.0,6.0,17.0,10.0,1.0,15.0,5.0,31.0,73632.0,13.0,H,0,1,M,5,Gold,4,1,           5
66.0,6.0,19.0,13.0,3.0,34.0,15.0,35.0,96636.0,38.0,H,0,0,M,3,Platinum,6,1,           5
137.0,16.0,20.0,13.0,16.0,33.0,29.0,37.0,177618.0,70.0,H,0,1,F,2,Platinum,6,2,           3
102.0,8.0,20.0,12.0,12.0,30.0,21.0,24.0,86054.0,54.0,U,0,0,M,3,Platinum,5,3,           2
116.0,6.0,20.0,12.0,14.0,33.0,25.0,30.0,87201.0,68.0,H,0,0,F,5,Platinum,6,3,           3
121.0,14.0,16.0,15.0,13.0,31.0,25.0,29.0,25957.0,56.0,H,1,2,F,2,Platinum,6,3,           2
45.0,14.0,9.0,23.0,4.0,31.0,12.0,33.0,2858.0,29.0,U,1,1,F,3,Gold,11,2,           3
43.0,4.0,19.0,10.0,1.0,13.0,4.0,37.0,73436.0,13.0,U,0,0,U,10,Gold,4,0,           .
131.0,13.0,19.0,11.0,16.0,28.0,25.0,35.0,85995.0,65.0,H,0,2,M,3,Platinum,5,3,           2
39.0,6.0,15.0,9.0,1.0,13.0,5.0,26.0,70863.0,11.0,H,0,1,M,5,Gold,4,1,           5
45.0,7.0,20.0,10.0,1.0,17.0,6.0,23.0,167540.0,16.0,U,0,1,M,5,Gold,4,1,           5
70.0,14.0,21.0,24.0,4.0,42.0,16.0,29.0,185154.0,51.0,U,0,1,F,5,Platinum,6,2,           5
47.0,4.0,20.0,8.0,2.0,16.0,5.0,35.0,60498.0,16.0,U,0,0,F,5,Gold,3,0,           .
110.0,4.0,18.0,9.0,8.0,28.0,20.0,25.0,88598.0,51.0,H,0,0,F,2,Platinum,4,2,           5
112.0,20.0,18.0,23.0,14.0,43.0,31.0,25.0,1951.0,82.0,H,0,4,M,2,Platinum,11,3,           3
67.0,17.0,18.0,14.0,6.0,33.0,17.0,25.0,15889.0,39.0,U,1,2,M,2,Platinum,6,2,           5
44.0,8.0,19.0,11.0,2.0,18.0,7.0,11.0,161282.0,16.0,H,0,1,M,5,Gold,4,1,           5
41.0,2.0,17.0,5.0,1.0,7.0,2.0,48.0,187209.0,6.0,U,0,1,M,5,Member,1,1,           5
59.0,14.0,8.0,30.0,6.0,47.0,13.0,24.0,14525.0,50.0,U,0,3,F,2,Platinum,6,2,           4
125.0,4.0,24.0,9.0,9.0,27.0,23.0,30.0,86404.0,61.0,H,0,0,F,5,Platinum,4,3,           3
102.0,15.0,18.0,12.0,7.0,32.0,21.0,24.0,71341.0,54.0,H,0,1,F,3,Platinum,6,2,           3
90.0,15.0,19.0,13.0,16.0,34.0,21.0,37.0,44631.0,56.0,U,0,3,F,1,Platinum,5,3,           2
82.0,15.0,17.0,12.0,9.0,31.0,18.0,43.0,73298.0,44.0,U,0,2,F,2,Platinum,6,2,           2
103.0,6.0,18.0,13.0,5.0,33.0,21.0,31.0,84454.0,55.0,H,0,0,M,3,Platinum,6,2,           5
63.0,6.0,22.0,11.0,3.0,15.0,10.0,34.0,157544.0,25.0,H,0,0,M,10,Gold,4,0,           .
149.0,5.0,10.0,31.0,24.0,37.0,29.0,24.0,9171.0,95.0,H,0,0,F,10,Platinum,4,3,           2
147.0,16.0,18.0,13.0,19.0,33.0,29.0,46.0,175091.0,70.0,U,0,1,M,3,Platinum,6,2,           3
61.0,14.0,21.0,13.0,3.0,31.0,13.0,53.0,46613.0,31.0,U,0,1,F,3,Platinum,6,1,           5
86.0,6.0,19.0,13.0,8.0,32.0,19.0,39.0,82751.0,49.0,H,0,0,M,5,Platinum,6,2,           5
40.0,5.0,16.0,9.0,1.0,14.0,5.0,38.0,152544.0,12.0,H,1,1,F,5,Gold,4,1,           5
43.0,5.0,19.0,9.0,1.0,13.0,5.0,33.0,74910.0,13.0,U,0,1,F,5,Gold,4,1,           5
122.0,9.0,18.0,11.0,11.0,29.0,22.0,36.0,103800.0,54.0,U,0,0,M,5,Platinum,6,1,           5
67.0,13.0,16.0,13.0,5.0,29.0,12.0,26.0,59741.0,33.0,U,1,3,F,2,Platinum,6,2,           2
80.0,20.0,19.0,23.0,8.0,44.0,32.0,31.0,1419.0,82.0,H,0,4,F,2,Platinum,11,2,           4
39.0,3.0,15.0,3.0,1.0,5.0,3.0,31.0,189992.0,4.0,U,0,1,M,5,Member,2,1,           5
50.0,5.0,18.0,6.0,3.0,11.0,5.0,27.0,187401.0,10.0,U,0,1,F,3,Member,2,2,           3
56.0,7.0,23.0,6.0,2.0,13.0,6.0,28.0,75159.0,14.0,H,0,1,F,3,Platinum,3,1,           5
40.0,3.0,16.0,4.0,1.0,6.0,3.0,5.0,190002.0,5.0,U,0,1,F,5,Member,2,1,           5
94.0,20.0,6.0,28.0,13.0,48.0,28.0,32.0,726.0,79.0,H,1,3,F,1,Platinum,11,2,           3
114.0,17.0,18.0,14.0,19.0,33.0,26.0,46.0,45195.0,64.0,U,0,6,M,1,Platinum,6,3,           2
82.0,9.0,21.0,10.0,3.0,24.0,11.0,39.0,165322.0,33.0,U,0,1,F,5,Platinum,4,2,           5
135.0,10.0,25.0,9.0,6.0,25.0,22.0,20.0,86568.0,58.0,U,1,1,F,5,Platinum,4,2,           3
100.0,4.0,23.0,11.0,4.0,25.0,16.0,28.0,90258.0,46.0,U,0,0,U,5,Platinum,4,2,           5
79.0,15.0,19.0,12.0,5.0,30.0,16.0,42.0,44616.0,39.0,H,0,2,F,3,Platinum,6,2,           5
53.0,12.0,16.0,14.0,4.0,26.0,10.0,36.0,49527.0,25.0,H,0,4,F,2,Platinum,6,2,           2
69.0,16.0,16.0,13.0,10.0,34.0,16.0,31.0,56312.0,39.0,H,0,4,M,1,Platinum,6,2,           2
40.0,6.0,16.0,12.0,1.0,17.0,6.0,23.0,144342.0,14.0,H,1,1,M,5,Gold,5,1,           5
72.0,15.0,23.0,12.0,12.0,31.0,16.0,27.0,83184.0,39.0,U,1,5,F,1,Platinum,6,2,           3
52.0,12.0,18.0,11.0,8.0,24.0,10.0,37.0,72052.0,25.0,H,1,6,M,1,Platinum,6,2,           2
42.0,5.0,18.0,11.0,1.0,15.0,4.0,26.0,68473.0,13.0,U,0,0,U,5,Gold,4,0,           .
146.0,17.0,18.0,15.0,21.0,37.0,32.0,60.0,43215.0,76.0,H,0,1,M,2,Platinum,6,3,           3
99.0,15.0,18.0,14.0,14.0,33.0,21.0,46.0,135526.0,58.0,U,1,3,F,2,Platinum,6,3,           2
122.0,15.0,17.0,13.0,12.0,32.0,29.0,41.0,20837.0,66.0,H,0,1,F,3,Platinum,6,2,           2
57.0,12.0,17.0,7.0,3.0,25.0,10.0,39.0,165660.0,23.0,H,1,3,F,3,Platinum,4,2,           5
146.0,16.0,24.0,14.0,9.0,33.0,31.0,31.0,18449.0,69.0,H,0,2,M,3,Platinum,6,3,           3
121.0,11.0,20.0,17.0,8.0,26.0,20.0,42.0,11278.0,59.0,U,0,1,F,5,Platinum,6,3,           3
148.0,15.0,17.0,13.0,30.0,32.0,32.0,46.0,175218.0,77.0,U,0,2,F,2,Platinum,6,3,           2
66.0,11.0,15.0,10.0,5.0,25.0,12.0,29.0,48592.0,28.0,H,0,2,U,2,Platinum,4,2,           3
57.0,6.0,18.0,7.0,3.0,14.0,6.0,35.0,187462.0,14.0,U,0,1,F,3,Member,2,1,           5
97.0,17.0,7.0,17.0,11.0,36.0,22.0,37.0,186856.0,59.0,H,0,2,F,2,Platinum,7,2,           4
138.0,15.0,17.0,15.0,10.0,35.0,28.0,42.0,42998.0,69.0,H,0,1,M,3,Platinum,6,2,           3
71.0,10.0,24.0,9.0,3.0,25.0,11.0,42.0,165268.0,31.0,U,0,2,M,3,Platinum,4,2,           5
65.0,16.0,18.0,13.0,8.0,34.0,15.0,21.0,56084.0,36.0,H,0,2,F,1,Platinum,6,2,           2
43.0,7.0,18.0,10.0,2.0,16.0,6.0,34.0,69211.0,15.0,H,0,1,F,5,Gold,4,1,           5
83.0,7.0,24.0,9.0,7.0,28.0,16.0,31.0,77711.0,41.0,U,0,0,M,5,Platinum,4,1,           5
107.0,14.0,16.0,31.0,21.0,51.0,26.0,37.0,14858.0,110.0,U,0,5,F,2,Platinum,6,3,           4
110.0,17.0,19.0,13.0,14.0,35.0,25.0,31.0,19609.0,66.0,H,0,2,M,1,Platinum,6,3,           2
90.0,13.0,17.0,10.0,10.0,27.0,17.0,23.0,68631.0,48.0,H,1,3,M,1,Platinum,4,2,           3
73.0,15.0,19.0,14.0,10.0,33.0,18.0,32.0,46888.0,43.0,U,0,5,F,1,Platinum,6,3,           2
91.0,5.0,6.0,33.0,9.0,33.0,16.0,19.0,9910.0,73.0,U,0,0,F,10,Platinum,5,2,           3
114.0,20.0,16.0,24.0,17.0,44.0,37.0,42.0,1310.0,97.0,U,0,3,F,2,Platinum,10,3,           2
140.0,20.0,15.0,25.0,18.0,45.0,36.0,34.0,1957.0,94.0,H,0,3,F,2,Platinum,10,3,           3
148.0,15.0,7.0,18.0,22.0,35.0,29.0,30.0,186950.0,66.0,H,0,2,M,2,Platinum,7,3,           4
89.0,5.0,19.0,12.0,3.0,23.0,14.0,24.0,87777.0,40.0,U,0,0,M,5,Platinum,4,1,           5
51.0,11.0,17.0,11.0,3.0,22.0,9.0,47.0,46376.0,21.0,H,0,3,F,2,Platinum,6,2,           2
150.0,7.0,21.0,11.0,11.0,27.0,25.0,24.0,68305.0,59.0,H,0,0,F,3,Platinum,5,2,           2
54.0,13.0,16.0,13.0,5.0,27.0,11.0,43.0,45929.0,25.0,H,0,1,M,3,Platinum,6,1,           5
102.0,14.0,16.0,15.0,10.0,34.0,19.0,28.0,11463.0,62.0,H,0,1,U,3,Platinum,6,2,           3
134.0,5.0,5.0,39.0,18.0,39.0,28.0,25.0,9925.0,106.0,U,0,0,M,10,Platinum,5,3,           2
102.0,5.0,21.0,23.0,5.0,40.0,19.0,21.0,11872.0,71.0,H,0,0,M,5,Platinum,5,2,           5
113.0,16.0,7.0,21.0,8.0,37.0,28.0,34.0,186913.0,69.0,U,0,1,U,3,Platinum,11,2,           4
142.0,15.0,21.0,11.0,17.0,32.0,31.0,45.0,137247.0,69.0,H,1,3,F,2,Platinum,5,3,           2
135.0,5.0,9.0,38.0,18.0,38.0,28.0,28.0,9921.0,105.0,U,0,0,M,10,Platinum,5,3,           2
113.0,17.0,17.0,28.0,16.0,49.0,27.0,28.0,185285.0,79.0,U,0,1,F,3,Platinum,6,3,           4
61.0,15.0,20.0,12.0,8.0,28.0,14.0,46.0,141124.0,32.0,U,0,5,M,1,Platinum,6,2,           2
48.0,5.0,15.0,6.0,3.0,11.0,5.0,40.0,187321.0,11.0,U,0,2,M,3,Member,2,2,           3
44.0,5.0,20.0,9.0,1.0,15.0,5.0,27.0,124062.0,13.0,H,1,1,F,5,Gold,3,1,           5
81.0,7.0,23.0,10.0,6.0,28.0,17.0,30.0,101911.0,44.0,H,0,0,M,5,Platinum,4,2,           5
146.0,5.0,15.0,11.0,10.0,26.0,25.0,32.0,48064.0,56.0,H,0,0,F,3,Platinum,5,2,           3
48.0,3.0,16.0,9.0,2.0,17.0,6.0,31.0,145502.0,16.0,H,1,0,M,3,Member,2,0,           .
137.0,16.0,18.0,13.0,15.0,35.0,29.0,32.0,21999.0,68.0,U,0,1,M,2,Platinum,6,3,           2
153.0,9.0,17.0,11.0,21.0,28.0,31.0,44.0,45798.0,74.0,U,0,0,F,3,Platinum,5,3,           3
57.0,6.0,17.0,6.0,2.0,13.0,6.0,34.0,187493.0,13.0,U,0,1,M,3,Member,2,1,           5
